#YY,MM,DD,hh,mm,WVHT,DPD,APD,MWD,WTMP
2016,6,12,12,0,0.96,9.09,6.46,288,18.5
2016,6,12,12,30,0.97,16.67,6.55,201,18.5
2016,6,12,13,0,0.98,16.67,6.52,209,18.5
2016,6,12,13,30,0.97,16.67,6.39,206,18.5
2016,6,12,14,0,0.91,16.67,6.12,198,18.5
2016,6,12,14,30,1,16.67,6.62,201,18.5
2016,6,12,15,0,0.99,9.88,6.99,275,18.5
2016,6,12,15,30,1.14,9.88,7.75,271,18.6
2016,6,12,16,0,0.98,18.18,7.45,223,18.6
2016,6,12,16,30,0.95,9.88,7.17,274,18.6
2016,6,12,17,0,0.91,9.88,7.1,268,18.7
2016,6,12,17,30,0.97,9.88,7.62,275,18.7
2016,6,12,18,0,0.92,16.67,7.85,206,18.9
2016,6,12,18,30,0.9,16.67,7.76,211,19
2016,6,12,19,0,0.82,9.88,7.32,274,19.1
2016,6,12,19,30,0.84,10.53,7.83,275,19.2
2016,6,12,20,0,0.92,16.67,8.27,226,19.2
2016,6,12,20,30,0.92,18.18,8.14,214,19.2
2016,6,12,21,0,0.98,15.38,8.23,208,19.2
2016,6,12,21,30,0.99,16.67,8.03,214,19.2
2016,6,12,22,0,0.92,15.38,7.58,205,19.2
2016,6,12,22,30,1.01,16.67,7.64,205,19.1
2016,6,12,23,0,0.93,16.67,7.19,209,19.2
2016,6,13,0,0,0.95,16.67,7.66,211,19.1
2016,6,13,0,30,0.98,16.67,7.77,212,19.2
2016,6,13,1,0,0.98,16.67,7.88,206,19.2
2016,6,13,1,30,0.93,16.67,8.13,223,19.2
2016,6,13,2,0,0.89,16.67,8.19,206,19.2
2016,6,13,2,30,0.92,16.67,8.02,226,19.2
2016,6,13,3,0,0.89,16.67,8.2,214,19.1
2016,6,13,3,30,0.91,15.38,8.28,218,19.1
2016,6,13,4,0,0.95,15.38,8.67,212,19.1
2016,6,13,4,30,0.94,16.67,8.85,211,19.1
2016,6,13,5,0,0.96,16.67,8.79,202,19.1
2016,6,13,5,30,0.96,16.67,8.42,219,19.1
2016,6,13,6,0,1,16.67,8.72,201,19.1
2016,6,13,6,30,0.97,16.67,8.35,209,19.1
2016,6,13,7,0,1.08,11.11,8.41,274,19
2016,6,13,7,30,1.11,15.38,8.62,204,19
2016,6,13,8,0,1.06,16.67,8.77,215,19
2016,6,13,8,30,1.12,16.67,8.9,225,19
2016,6,13,9,0,1.03,15.38,8.76,208,19
2016,6,13,9,30,1.12,16.67,9.25,211,19
2016,6,13,10,0,1.05,16.67,8.89,211,19
2016,6,13,10,30,1.06,18.18,9.04,216,19
2016,6,13,11,0,0.99,18.18,8.45,211,19
2016,6,13,12,0,1.04,15.38,9.85,209,19
2016,6,13,12,30,1.02,15.38,9.46,223,19
2016,6,13,13,0,0.98,18.18,9.6,221,19
2016,6,13,13,30,0.95,16.67,9.61,214,19
2016,6,13,14,30,1.04,18.18,9.61,221,19.1
2016,6,13,15,0,1.08,16.67,9.78,221,19.1
2016,6,13,15,30,0.95,18.18,9.14,206,19.1
2016,6,13,16,0,1.01,16.67,9.88,211,19.1
2016,6,13,16,30,0.94,16.67,9.45,215,19.1
2016,6,13,17,0,0.93,18.18,9.96,202,19.1
2016,6,13,17,30,0.86,18.18,8.86,215,19.1
2016,6,13,18,0,0.97,15.38,10.01,215,19.1
2016,6,13,18,30,1,16.67,9.71,222,19.1
2016,6,13,19,0,0.94,15.38,9.09,214,19.2
2016,6,13,19,30,0.95,16.67,9.21,222,19.2
2016,6,13,20,0,0.96,16.67,9.27,218,19.3
2016,6,13,20,30,1.03,18.18,10.08,211,19.3
2016,6,13,21,0,0.91,16.67,9.53,195,19.3
2016,6,13,21,30,0.99,18.18,9.88,201,19.4
2016,6,13,22,0,1.02,16.67,9,205,19.4
2016,6,13,22,30,1.03,18.18,8.23,215,19.3
2016,6,13,23,0,1.07,16.67,7.93,202,19.4
2016,6,13,23,30,1.08,15.38,6.95,202,19.3
2016,6,14,0,0,1.13,16.67,6.71,208,19.3
2016,6,14,0,30,1.07,16.67,6.23,202,19.2
2016,6,14,1,0,1.08,15.38,5.86,197,19.2
2016,6,14,1,30,1.19,16.67,6.53,208,19.2
2016,6,14,2,0,1.17,16.67,6.12,214,19.2
2016,6,14,2,30,1.11,16.67,5.68,209,19.2
2016,6,14,3,0,1.13,15.38,5.58,209,19.2
2016,6,14,4,0,1.31,18.18,5.7,202,19.1
2016,6,14,4,30,1.3,15.38,5.41,221,19.1
2016,6,14,5,0,1.34,16.67,5.82,211,19.1
2016,6,14,5,30,1.38,16.67,6.55,214,19.1
2016,6,14,6,0,1.35,16.67,6.37,208,19
2016,6,14,6,30,1.34,16.67,6.06,204,19
2016,6,14,7,0,1.35,16.67,6.34,211,19
2016,6,14,7,30,1.35,18.18,7,211,19
2016,6,14,8,0,1.22,16.67,6.93,208,19
2016,6,14,8,30,1.2,15.38,6.84,205,19
2016,6,14,9,0,1.27,15.38,7.29,212,19
2016,6,14,9,30,1.25,18.18,7.37,204,19
2016,6,14,10,0,1.26,16.67,7.67,211,19
2016,6,14,10,30,1.35,18.18,8.72,208,19
2016,6,14,11,30,1.25,16.67,7.86,214,19
2016,6,14,12,0,1.26,18.18,8.15,221,19
2016,6,14,12,30,1.25,18.18,8.21,216,19
2016,6,14,13,0,1.3,15.38,8.36,218,19
2016,6,14,13,30,1.24,15.38,8.34,218,19
2016,6,14,14,0,1.26,16.67,8.68,212,19
2016,6,14,14,30,1.22,15.38,8.19,215,19.1
2016,6,14,15,0,1.03,18.18,7.3,197,19.2
2016,6,14,15,30,1.17,18.18,8.04,211,19.2
2016,6,14,16,0,1.19,18.18,8.56,214,19.2
2016,6,14,16,30,1.25,18.18,8.89,208,19.2
2016,6,14,17,0,1.16,16.67,7.77,199,19.2
2016,6,14,17,30,1.25,18.18,8.53,206,19.2
2016,6,14,18,0,1.32,18.18,8.25,197,19.2
2016,6,14,18,30,1.36,18.18,8.5,202,19.2
2016,6,14,19,0,1.25,18.18,7.58,190,19.2
2016,6,14,19,30,1.4,18.18,8.58,190,19.2
2016,6,14,20,0,1.33,16.67,8,202,19.2
2016,6,14,20,30,1.2,18.18,7.79,194,19.3
2016,6,14,21,0,1.41,18.18,7.98,202,19.3
2016,6,14,21,30,1.41,18.18,7.84,194,19.3
2016,6,14,22,0,1.51,18.18,8.51,198,19.4
2016,6,14,22,30,1.59,18.18,8.44,201,19.5
2016,6,14,23,0,1.55,18.18,8.19,191,19.5
2016,6,14,23,30,1.6,18.18,8.13,194,19.6
2016,6,15,0,0,1.59,18.18,7.99,195,19.6
2016,6,15,0,30,1.53,18.18,8.34,198,19.6
2016,6,15,1,0,1.61,18.18,9,198,19.6
2016,6,15,1,30,1.4,16.67,8.18,201,19.5
2016,6,15,2,0,1.49,18.18,8.61,197,19.5
2016,6,15,2,30,1.4,18.18,8.17,192,19.4
2016,6,15,3,0,1.49,18.18,8.24,194,19.3
2016,6,15,3,30,1.47,18.18,8.83,209,19.3
2016,6,15,4,0,1.47,18.18,8.8,208,19.3
2016,6,15,4,30,1.42,16.67,8.16,199,19.2
2016,6,15,5,0,1.3,18.18,8.13,204,19.2
2016,6,15,5,30,1.33,18.18,8.26,211,19.3
2016,6,15,6,0,1.35,16.67,8.64,198,19.3
2016,6,15,6,30,1.52,18.18,8.77,201,19.3
2016,6,15,7,0,1.54,18.18,9.32,202,19.3
2016,6,15,7,30,1.3,18.18,7.87,201,19.3
2016,6,15,8,0,1.43,16.67,8.19,211,19.2
2016,6,15,8,30,1.48,16.67,8.54,209,19.3
2016,6,15,9,0,1.4,16.67,8.28,209,19.3
2016,6,15,9,30,1.53,16.67,8.61,215,19.3
2016,6,15,10,0,1.63,16.67,9.09,204,19.2
2016,6,15,10,30,1.52,16.67,8.55,211,19.2
2016,6,15,11,0,1.63,16.67,8.95,208,19.2
2016,6,15,11,30,1.56,18.18,8.33,201,19.2
2016,6,15,12,0,1.67,16.67,8.59,204,19.2
2016,6,15,12,30,1.74,16.67,9.26,201,19.2
2016,6,15,13,0,1.63,16.67,8.86,197,19.3
2016,6,15,13,30,1.77,16.67,8.8,204,19.3
2016,6,15,14,30,1.56,16.67,8.48,209,19.2
2016,6,15,15,0,1.57,16.67,7.89,202,19.2
2016,6,15,15,30,1.57,16.67,8,209,19.2
2016,6,15,16,0,1.62,18.18,8.05,198,19.2
2016,6,15,16,30,1.46,16.67,7.66,219,19.2
2016,6,15,17,0,1.48,16.67,7.24,209,19.2
2016,6,15,17,30,1.52,18.18,8.24,198,19.2
2016,6,15,18,0,1.62,16.67,8.46,209,19.3
2016,6,15,18,30,1.57,18.18,8.65,191,19.2
2016,6,15,19,0,1.61,16.67,8.47,201,19.3
2016,6,15,19,30,1.46,16.67,7.64,199,19.4
2016,6,15,20,0,1.49,16.67,7.97,191,19.4
2016,6,15,21,0,1.53,16.67,8.01,183,19.4
2016,6,15,21,30,1.53,16.67,7.43,188,19
2016,6,15,22,0,1.56,16.67,7.6,192,19.2
2016,6,15,22,30,1.66,16.67,7.88,197,18.9
2016,6,15,23,0,1.72,16.67,8.08,192,18.8
2016,6,15,23,30,1.63,16.67,7.41,201,18.7
2016,6,16,0,0,1.63,15.38,7.44,201,18.7
2016,6,16,0,30,1.61,16.67,7.98,198,18.7
2016,6,16,1,0,1.56,16.67,7.41,199,18.6
2016,6,16,1,30,1.66,16.67,8.18,191,18.7
2016,6,16,2,0,1.55,16.67,7.33,194,18.7
2016,6,16,2,30,1.66,16.67,8.03,194,18.6
2016,6,16,3,0,1.68,16.67,8.34,201,18.6
2016,6,16,3,30,1.66,15.38,7.96,204,18.7
2016,6,16,4,0,1.67,16.67,8.28,199,18.6
2016,6,16,4,30,1.55,16.67,7.34,201,18.6
2016,6,16,5,0,1.75,15.38,8.1,212,18.7
2016,6,16,5,30,1.66,16.67,7.73,201,18.8
2016,6,16,6,0,1.67,16.67,7.59,195,18.9
2016,6,16,6,30,1.85,16.67,8.18,198,19
2016,6,16,7,0,1.85,16.67,7.76,197,19
2016,6,16,7,30,1.73,16.67,7.38,214,19.1
2016,6,16,8,0,1.78,16.67,7.6,194,19.1
2016,6,16,8,30,1.75,15.38,7.77,205,19.1
2016,6,16,9,0,1.72,16.67,7.35,204,19.2
2016,6,16,9,30,1.76,20,7.58,201,19.3
2016,6,16,10,0,1.78,16.67,7.93,194,19.3
2016,6,16,10,30,1.64,20,7.39,199,19.3
2016,6,16,11,30,1.81,20,8.05,198,19.3
2016,6,16,12,0,1.91,18.18,7.99,202,19.3
2016,6,16,12,30,1.83,16.67,7.82,202,19.3
2016,6,16,13,0,1.78,18.18,8.18,208,19.3
2016,6,16,13,30,1.81,18.18,8.51,201,19.3
2016,6,16,14,30,1.78,18.18,8.02,192,19.3
2016,6,16,15,0,1.73,15.38,8.39,194,19.3
2016,6,16,15,30,1.79,18.18,8.3,192,19.2
2016,6,16,16,0,1.9,18.18,9.17,195,19.3
2016,6,16,16,30,1.7,15.38,8,198,19.3
2016,6,16,17,0,1.63,18.18,8.16,187,19.4
2016,6,16,17,30,1.72,18.18,8.62,191,19.7
2016,6,16,18,0,1.71,18.18,8.6,191,20
2016,6,16,18,30,1.66,18.18,8.53,184,19.5
2016,6,16,19,30,1.57,18.18,8.21,185,19.6
2016,6,16,20,0,1.7,18.18,8.79,191,19.6
2016,6,16,20,30,1.81,18.18,9.25,190,19.4
2016,6,16,21,0,1.77,18.18,9.48,185,19.4
2016,6,16,21,30,1.64,16.67,9,195,19.1
2016,6,16,22,30,1.83,18.18,10.34,184,19.1
2016,6,16,23,30,1.58,18.18,9.11,191,19.3
2016,6,17,0,0,1.61,18.18,9.73,195,19
2016,6,17,0,30,1.46,16.67,8.89,192,19.1
2016,6,17,1,0,1.58,18.18,9.16,185,18.9
2016,6,17,2,0,1.57,18.18,9.01,190,18.8
2016,6,17,2,30,1.62,18.18,8.91,188,18.7
2016,6,17,3,0,1.67,18.18,9.42,194,18.8
2016,6,17,3,30,1.54,15.38,7.46,205,18.9
2016,6,17,4,0,1.69,16.67,8.75,198,18.9
2016,6,17,4,30,1.69,18.18,8.88,195,19
2016,6,17,5,0,1.79,16.67,8.69,198,19.1
2016,6,17,5,30,1.75,18.18,8.52,199,19.2
2016,6,17,6,0,1.79,16.67,9.06,194,19.4
2016,6,17,6,30,1.69,15.38,8.84,202,19.4
2016,6,17,7,0,1.66,16.67,8.7,204,19.4
2016,6,17,7,30,1.57,16.67,8.12,211,19.4
2016,6,17,8,0,1.7,16.67,8.5,205,19.5
2016,6,17,8,30,1.79,16.67,8.98,205,19.5
2016,6,17,9,0,1.91,15.38,10,202,19.4
2016,6,17,9,30,1.54,16.67,7.61,218,19.5
2016,6,17,10,0,1.54,16.67,8.06,204,19.5
2016,6,17,11,30,1.76,16.67,9.43,194,19.5
2016,6,17,12,0,1.55,16.67,8.6,195,19.5
2016,6,17,12,30,1.55,16.67,8.54,201,19.4
2016,6,17,13,30,1.62,16.67,9.57,198,19.3
2016,6,17,14,0,1.48,15.38,9.07,188,19.4
2016,6,17,14,30,1.39,16.67,8.62,199,19.4
2016,6,17,15,0,1.42,16.67,8.95,188,19.4
2016,6,17,15,30,1.31,16.67,8.55,199,19.3
2016,6,17,16,0,1.47,16.67,9.62,198,19.4
2016,6,17,16,30,1.36,16.67,8.87,183,19.4
2016,6,17,17,0,1.4,16.67,9.25,185,19.3
2016,6,17,17,30,1.37,16.67,8.87,195,19.3
2016,6,17,18,0,1.35,16.67,8.86,188,19.4
2016,6,17,18,30,1.44,16.67,9.54,191,19.4
2016,6,17,19,0,1.49,16.67,9.47,194,19.4
2016,6,17,19,30,1.3,16.67,8.21,188,19.5
2016,6,17,20,30,1.38,15.38,8.58,190,19.5
2016,6,17,21,0,1.45,16.67,8.69,188,19.5
2016,6,17,21,30,1.19,16.67,7.3,185,19.6
2016,6,17,22,30,1.51,16.67,9.13,194,19.5
2016,6,17,23,0,1.45,16.67,9.04,199,19.4
2016,6,17,23,30,1.42,16.67,8.5,198,19.5
2016,6,18,0,0,1.72,16.67,10.1,192,19.4
2016,6,18,0,30,1.58,16.67,9.5,187,19.1
2016,6,18,1,0,1.37,16.67,7.87,181,19
2016,6,18,1,30,1.36,16.67,8.08,191,19.1
2016,6,18,2,0,1.42,16.67,8.31,195,19
2016,6,18,2,30,1.59,16.67,8.86,185,19
2016,6,18,3,0,1.4,16.67,7.55,199,19.3
2016,6,18,3,30,1.49,15.38,8.08,199,19.4
2016,6,18,4,0,1.53,16.67,8.37,197,19.5
2016,6,18,4,30,1.49,16.67,8.04,201,19.7
2016,6,18,5,0,1.66,16.67,9.13,192,19.7
2016,6,18,6,0,1.6,16.67,8.62,199,19.8
2016,6,18,6,30,1.35,15.38,7.22,198,19.8
2016,6,18,7,0,1.43,15.38,7.7,199,19.8
2016,6,18,7,30,1.29,16.67,7.16,185,19.7
2016,6,18,8,0,1.53,15.38,8.06,197,19.7
2016,6,18,8,30,1.51,15.38,8.44,197,19.7
2016,6,18,9,0,1.54,15.38,8.12,202,19.7
2016,6,18,9,30,1.54,15.38,8.39,201,19.7
2016,6,18,10,0,1.53,16.67,8.19,194,19.6
2016,6,18,10,30,1.38,16.67,6.85,197,19.6
2016,6,18,11,0,1.39,15.38,7.47,198,19.6
2016,6,18,11,30,1.46,15.38,7.6,198,19.6
2016,6,18,12,0,1.43,15.38,7.88,194,19.5
2016,6,18,12,30,1.36,15.38,7.38,195,19.5
2016,6,18,13,0,1.37,15.38,7.27,197,19.5
2016,6,18,13,30,1.33,15.38,6.93,198,19.5
2016,6,18,14,0,1.37,15.38,7.36,198,19.5
2016,6,18,14,30,1.49,15.38,7.46,191,19.5
2016,6,18,15,0,1.25,15.38,6.63,191,19.5
2016,6,18,15,30,1.36,15.38,7.08,188,19.5
2016,6,18,16,0,1.23,14.29,6.54,185,19.4
2016,6,18,16,30,1.34,15.38,6.11,183,19.4
2016,6,18,17,0,1.36,15.38,6.14,187,19.5
2016,6,18,18,0,1.39,15.38,6.25,190,19.4
2016,6,18,18,30,1.37,14.29,6.15,188,19.3
2016,6,18,19,0,1.42,15.38,6.44,184,19.3
2016,6,18,19,30,1.35,14.29,6.03,188,19.4
2016,6,18,20,0,1.34,15.38,5.73,190,19.4
2016,6,18,20,30,1.6,15.38,6.9,191,19.4
2016,6,18,21,0,1.35,15.38,5.7,188,19.4
2016,6,18,21,30,1.44,15.38,5.93,212,19.4
2016,6,18,22,0,1.39,14.29,5.55,194,19.5
2016,6,18,22,30,1.4,15.38,6.12,192,19.5
2016,6,18,23,0,1.48,14.29,6.12,195,19.5
2016,6,18,23,30,1.41,15.38,6.24,190,19.7
2016,6,19,0,0,1.4,15.38,6.63,197,19.8
2016,6,19,0,30,1.3,15.38,6.4,192,19.8
2016,6,19,1,0,1.3,14.29,6.38,194,19.8
2016,6,19,1,30,1.22,14.29,6.03,195,19.8
2016,6,19,2,0,1.33,14.29,6.24,198,19.8
2016,6,19,2,30,1.35,15.38,5.92,188,19.7
2016,6,19,3,0,1.34,14.29,6.38,194,19.7
2016,6,19,3,30,1.28,15.38,6.03,199,19.7
2016,6,19,4,30,1.28,15.38,6.26,198,19.7
2016,6,19,5,0,1.4,14.29,6.52,190,19.7
2016,6,19,5,30,1.29,14.29,6.37,204,19.7
2016,6,19,6,0,1.32,13.33,6.7,202,19.7
2016,6,19,7,0,1.23,14.29,6.56,197,19.7
2016,6,19,7,30,1.24,14.29,6.3,199,19.7
2016,6,19,8,0,1.17,14.29,5.62,197,19.7
2016,6,19,8,30,1.22,14.29,5.54,191,19.7
2016,6,19,9,0,1.16,15.38,5.74,194,19.7
2016,6,19,9,30,1.1,14.29,5.51,191,19.6
2016,6,19,10,0,1.11,15.38,5.87,197,19.6
2016,6,19,10,30,1.22,15.38,6.56,198,19.6
2016,6,19,11,0,1.07,13.33,6.04,192,19.6
2016,6,19,11,30,1.02,14.29,5.96,190,19.6
2016,6,19,12,0,1.06,14.29,6.21,197,19.6
2016,6,19,12,30,1.03,14.29,6.08,187,19.6
2016,6,19,13,0,1.08,14.29,6.12,190,19.6
2016,6,19,13,30,1.06,14.29,5.71,192,19.5
2016,6,19,14,0,1.03,13.33,5.72,184,19.5
2016,6,19,14,30,1.08,14.29,5.89,173,19.5
2016,6,19,15,0,1.09,13.33,6.04,190,19.5
2016,6,19,15,30,1.1,13.33,5.98,191,19.5
2016,6,19,16,0,1.06,14.29,5.61,187,19.6
2016,6,19,16,30,1.05,14.29,5.61,185,19.7
2016,6,19,17,0,1.11,13.33,5.63,187,19.7
2016,6,19,17,30,1.14,13.33,5.55,198,19.8
2016,6,19,18,0,1.08,13.33,5.75,183,19.9
2016,6,19,18,30,1.11,14.29,5.95,188,20
2016,6,19,19,0,1.14,14.29,6.09,191,20.2
2016,6,19,19,30,1.15,14.29,5.82,191,20.2
2016,6,19,20,0,1.24,14.29,5.81,188,20.2
2016,6,19,20,30,1.4,14.29,6.09,185,20.3
2016,6,19,21,0,1.3,14.29,5.63,192,20.3
2016,6,19,21,30,1.26,7.14,5.37,282,20.3
2016,6,19,22,0,1.37,14.29,5.69,195,20.4
2016,6,19,22,30,1.35,14.29,5.55,188,20.4
2016,6,19,23,0,1.33,14.29,5.72,195,20.5
2016,6,19,23,30,1.37,14.29,5.48,190,20.5
2016,6,20,0,0,1.32,14.29,5.6,190,20.5
2016,6,20,0,30,1.31,14.29,5.82,185,20.5
2016,6,20,1,0,1.26,14.29,5.8,192,20.6
2016,6,20,1,30,1.27,14.29,5.85,187,20.7
2016,6,20,2,0,1.29,14.29,5.77,190,20.7
2016,6,20,2,30,1.35,13.33,6.3,195,20.6
2016,6,20,3,0,1.32,14.29,6.06,195,20.7
2016,6,20,3,30,1.36,14.29,6.14,198,20.7
2016,6,20,4,0,1.34,13.33,6,199,20.7
2016,6,20,4,30,1.33,14.29,6.03,190,20.6
2016,6,20,5,0,1.31,5.88,5.76,287,20.7
2016,6,20,5,30,1.34,14.29,6.05,191,20.6
2016,6,20,6,0,1.3,5.88,5.79,287,20.6
2016,6,20,6,30,1.35,14.29,6.12,190,20.7
2016,6,20,7,30,1.32,13.33,6.04,192,20.6
2016,6,20,8,0,1.35,14.29,6.31,202,20.7
2016,6,20,8,30,1.27,13.33,6.06,192,20.7
2016,6,20,9,0,1.24,14.29,6.09,191,20.7
2016,6,20,9,30,1.25,12.5,5.87,202,20.6
2016,6,20,10,0,1.18,14.29,5.94,194,20.6
2016,6,20,11,0,1.31,13.33,6.18,194,20.5
2016,6,20,11,30,1.24,6.67,5.78,280,20.4
2016,6,20,12,0,1.22,7.69,6.08,277,20.4
2016,6,20,12,30,1.26,13.33,6.05,188,20.4
2016,6,20,13,30,1.21,13.33,5.98,183,20.3
2016,6,20,14,0,1.1,13.33,5.7,190,20.3
2016,6,20,14,30,1.15,14.29,5.89,188,20.3
2016,6,20,15,0,1.12,14.29,5.76,181,20.4
2016,6,20,15,30,1.03,13.33,5.67,194,20.4
2016,6,20,16,0,1.09,13.33,5.77,192,20.6
2016,6,20,16,30,1.03,14.29,5.61,198,20.6
2016,6,20,17,0,1.04,13.33,5.81,191,20.7
2016,6,20,17,30,1.07,13.33,5.83,181,20.7
2016,6,20,18,0,1.14,13.33,6.06,184,20.8
2016,6,20,18,30,1.03,14.29,5.78,181,20.8
2016,6,20,19,0,1.11,13.33,5.9,192,20.9
2016,6,20,19,30,1.09,7.69,5.62,267,21.1
2016,6,20,20,0,1.08,7.69,5.86,270,21.3
2016,6,20,20,30,1.17,15.38,6.21,183,21.5
2016,6,20,21,0,1.12,13.33,6.25,191,21.3
2016,6,20,21,30,1.14,13.33,6.18,194,21.6
2016,6,20,22,30,1.2,7.14,6.19,274,21.5
2016,6,20,23,0,1.24,6.25,6.15,280,21.7
2016,6,20,23,30,1.16,7.14,5.95,280,21.7
2016,6,21,0,0,1.13,7.14,6.02,284,21.7
2016,6,21,1,0,1.25,13.33,5.87,184,21.6
2016,6,21,1,30,1.24,7.69,5.79,282,21.6
2016,6,21,2,30,1.18,13.33,5.63,191,21.4
2016,6,21,3,0,1.22,7.69,5.55,285,21.4
2016,6,21,3,30,1.12,7.69,5.21,288,21.3
2016,6,21,4,0,1.1,14.29,5.32,178,21.2
2016,6,21,4,30,1.12,13.33,5.27,187,21.1
2016,6,21,5,0,1.12,14.29,5.08,174,21.1
2016,6,21,5,30,1.08,13.33,5.19,180,21
2016,6,21,6,0,1.04,12.5,5.15,197,21
2016,6,21,7,0,1.03,12.5,5.54,202,20.9
2016,6,21,7,30,0.98,18.18,5.31,187,20.8
2016,6,21,8,0,0.97,13.33,5.69,177,20.7
2016,6,21,8,30,0.99,16.67,5.89,191,20.7
2016,6,21,9,0,0.97,12.5,5.65,185,20.6
2016,6,21,9,30,0.94,14.29,5.86,176,20.6
2016,6,21,10,0,0.95,13.33,5.86,191,20.6
2016,6,21,10,30,0.99,16.67,6.2,184,20.5
2016,6,21,11,0,0.94,14.29,5.94,185,20.5
2016,6,21,11,30,0.97,14.29,6.02,180,20.5
2016,6,21,12,0,1.09,13.33,6.04,191,20.5
2016,6,21,12,30,1.11,8.33,6.08,280,20.4
2016,6,21,13,0,1.09,14.29,5.61,173,20.4
2016,6,21,13,30,1.08,16.67,5.64,183,20.3
2016,6,21,14,30,1.17,16.67,5.59,176,20.2
2016,6,21,15,0,1.18,14.29,5.27,177,20.1
2016,6,21,15,30,1.18,13.33,4.99,176,20
2016,6,21,16,0,1.3,13.33,5.02,174,19.9
2016,6,21,16,30,1.29,13.33,5.08,180,19.9
2016,6,21,17,0,1.28,4.17,5.14,167,19.8
2016,6,21,17,30,1.37,13.33,5.4,178,19.7
2016,6,21,18,0,1.31,4.76,5.28,183,19.7
2016,6,21,18,30,1.38,4.55,5.37,169,19.9
2016,6,21,19,0,1.33,4.55,5.22,170,19.9
2016,6,21,19,30,1.32,22.22,5.72,195,19.9
2016,6,21,20,0,1.32,9.09,5.65,278,20
2016,6,21,20,30,1.31,9.09,5.7,280,20
2016,6,21,21,0,1.36,16.67,6.05,171,20
2016,6,21,22,0,1.33,8.33,6.13,284,20
2016,6,21,22,30,1.28,14.29,6.23,178,20.1
2016,6,21,23,0,1.28,5,5.99,170,20.1
2016,6,21,23,30,1.29,5,6.24,173,20.1
2016,6,22,0,0,1.22,16.67,6.55,173,20.1
2016,6,22,0,30,1.19,22.22,6.69,197,20.1
2016,6,22,1,0,1.15,13.33,6.54,177,20.1
2016,6,22,1,30,1.13,13.33,6.48,187,20.1
2016,6,22,2,0,1.18,13.33,6.72,180,20.1
2016,6,22,2,30,1.15,20,7.08,195,20
2016,6,22,3,0,1.14,13.33,6.9,176,20
2016,6,22,3,30,1.05,20,6.73,197,19.9
2016,6,22,4,0,1.1,20,7.37,188,19.9
2016,6,22,4,30,1.02,20,6.76,187,19.9
2016,6,22,5,0,1.05,20,7.24,199,19.9
2016,6,22,5,30,1.01,20,7.4,198,19.8
2016,6,22,6,0,1.04,20,7.23,197,19.8
2016,6,22,6,30,1.05,15.38,7.66,176,19.8
2016,6,22,7,0,1.04,20,8.16,195,19.8
2016,6,22,7,30,1.06,20,8,195,19.8
2016,6,22,8,0,1.02,20,7.89,197,19.8
2016,6,22,9,0,1.04,15.38,7.95,184,19.7
2016,6,22,10,0,1.04,20,8.67,195,19.8
2016,6,22,10,30,1.06,20,8.84,202,19.9
2016,6,22,11,0,1.12,20,8.92,198,19.9
2016,6,22,12,0,1.05,20,8.82,201,19.9
2016,6,22,12,30,1.04,20,8.65,198,20
2016,6,22,13,0,0.96,20,8.8,202,19.9
2016,6,22,13,30,1.08,20,9.71,192,19.9
2016,6,22,14,0,0.98,20,8.83,181,20
2016,6,22,14,30,1.15,20,10.83,188,20
2016,6,22,15,0,1.04,20,9.25,190,20
2016,6,22,15,30,1.07,20,10.1,178,20
2016,6,22,16,0,1,20,9.77,187,20.1
2016,6,22,16,30,0.93,20,9.01,185,20.1
2016,6,22,17,0,1.07,20,9.93,190,20.2
2016,6,22,17,30,1.04,20,10,190,20.5
2016,6,22,18,0,1.07,20,10.26,192,20.7
2016,6,22,19,0,1.05,20,10.35,191,20.9
2016,6,22,19,30,0.98,20,9.22,192,20.9
2016,6,22,20,0,0.99,18.18,10.02,181,20.9
2016,6,22,20,30,1,18.18,9.97,184,21
2016,6,22,21,0,0.99,18.18,10.17,185,21.1
2016,6,22,21,30,0.93,18.18,9.06,188,21.3
2016,6,22,22,0,1.04,18.18,10.29,194,21.2
2016,6,22,22,30,1.3,20,11.99,191,21.3
2016,6,22,23,0,1.08,20,10.76,190,21.3
2016,6,22,23,30,1.18,18.18,11.08,192,21.2
2016,6,23,0,0,1.14,18.18,10.09,188,21.2
2016,6,23,1,0,1.09,18.18,9.78,187,21.3
2016,6,23,1,30,1.38,20,11.34,192,21
2016,6,23,2,0,1.48,18.18,11.95,194,21.1
2016,6,23,2,30,1.23,18.18,9.98,192,21
2016,6,23,3,0,1.36,18.18,11.38,187,21
2016,6,23,3,30,1.59,18.18,12.77,191,21
2016,6,23,4,0,1.27,18.18,10.66,191,20.9
2016,6,23,4,30,1.5,18.18,12.81,188,20.9
2016,6,23,5,0,1.42,18.18,12.28,191,20.8
2016,6,23,5,30,1.25,18.18,11.6,191,20.8
2016,6,23,6,0,1.09,18.18,11.07,184,20.8
2016,6,23,6,30,1.22,18.18,11.58,183,20.7
2016,6,23,7,0,1.26,18.18,11.53,201,20.7
2016,6,23,7,30,1.19,18.18,11.91,191,20.7
2016,6,23,8,0,1.3,18.18,12.23,188,20.6
2016,6,23,8,30,1.35,18.18,12.63,195,20.6
2016,6,23,9,0,1.27,18.18,12.29,202,20.6
2016,6,23,9,30,1.39,18.18,13.12,192,20.7
2016,6,23,10,0,1.16,18.18,11.09,187,20.7
