Date (MM/DD/YYYY),Time (HH:MM:SS),Time (Fract. Sec),Site Name,Fault Code,Battery V,Cable Pwr V,Turbidity FNU,TSS mg/L,ODO % sat,ODO mg/L,pH,pH mV,Temp °C,Cond µS/cm,SpCond µS/cm,Sal psu,nLF Cond µS/cm,TDS mg/L,Chlorophyll RFU,Chlorophyll µg/L,BGA-PE RFU,BGA-PE µg/L,fDOM RFU,fDOM QSU,Press psi a,Depth m
16-09-30,4:17:49,0,Default Site,0,5.8,13,0.38,0,104.1,6.55,8.11,-108.3,29.8,56477.4,51734.7,33.88,51209.6,33628,0.2,0.85,-0.18,-0.25,0.43,1.29,1.126,0.769
16-09-30,4:23:49,0,Default Site,0,5.8,13,0.48,0,103.9,6.54,8.11,-108.2,29.805,56484.2,51736.3,33.88,51210.7,33629,0.15,0.57,-0.29,-0.66,0.45,1.35,1.139,0.778
16-09-30,4:29:49,0,Default Site,0,5.9,15.1,0.36,0,104.1,6.55,8.11,-108.3,29.818,56502.4,51740.7,33.88,51213.5,33631,0.21,0.88,-0.13,-0.08,0.45,1.34,1.147,0.783
16-09-30,4:35:49,0,Default Site,0,5.9,12.9,0.43,0,104.9,6.6,8.11,-108.5,29.838,56527.1,51745.1,33.88,51215.4,33634,0.16,0.66,-0.23,-0.44,0.43,1.29,1.139,0.777
16-09-30,4:41:49,0,Default Site,0,5.8,12.9,0.42,0,104.8,6.6,8.11,-108.5,29.85,56540.8,51746.8,33.88,51215.7,33635,0.18,0.74,-0.18,-0.25,0.43,1.28,1.147,0.783
16-09-30,4:47:49,0,Default Site,0,5.9,15.1,0.37,0,104.6,6.58,8.11,-108.4,29.863,56555.8,51749.1,33.89,51216.5,33637,0.2,0.84,-0.16,-0.18,0.43,1.29,1.152,0.786
16-09-30,4:53:49,0,Default Site,0,5.8,13,0.35,0,105.7,6.64,8.11,-108.6,29.892,56587.9,51752,33.89,51216,33639,0.18,0.73,-0.2,-0.33,0.43,1.27,1.15,0.786
16-09-30,4:59:49,0,Default Site,0,5.8,12.9,0.34,0,106,6.66,8.12,-108.7,29.906,56600.6,51750.9,33.89,51213.3,33638,0.15,0.59,-0.27,-0.59,0.43,1.28,1.149,0.785
16-09-30,5:05:49,0,Default Site,0,5.9,12.9,0.33,0,106.3,6.68,8.12,-108.8,29.918,56612.7,51751.6,33.89,51212.6,33639,0.13,0.5,-0.25,-0.52,0.43,1.28,1.152,0.787
16-09-30,5:11:49,0,Default Site,0,5.8,12.9,0.34,0,106.2,6.67,8.12,-108.7,29.941,56642.4,51757.9,33.89,51216.2,33643,0.17,0.69,-0.25,-0.49,0.41,1.23,1.171,0.8
16-09-30,5:17:49,0,Default Site,0,5.9,12.9,0.32,0,106.3,6.68,8.12,-108.8,29.949,56652.2,51759.7,33.89,51217,33644,0.13,0.47,-0.28,-0.62,0.41,1.22,1.172,0.8
16-09-30,5:23:49,0,Default Site,0,5.8,12.9,0.32,0,107.2,6.73,8.12,-109,29.975,56675.8,51757.6,33.89,51211.9,33642,0.18,0.73,-0.22,-0.42,0.43,1.29,1.165,0.796
16-09-30,5:29:49,0,Default Site,0,5.9,12.9,0.38,0,107.4,6.74,8.12,-109,29.998,56700.4,51759.4,33.89,51211,33644,0.19,0.76,-0.31,-0.7,0.42,1.26,1.162,0.794
16-09-30,5:35:49,0,Default Site,0,5.8,12.9,0.34,0,107.8,6.76,8.12,-109,30.023,56730.2,51764.1,33.89,51212.8,33647,0.13,0.47,-0.33,-0.8,0.43,1.29,1.173,0.801
16-09-30,5:41:49,0,Default Site,0,5.9,14.4,0.33,0,107.7,6.76,8.12,-109,30.032,56739.3,51764.4,33.89,51212.1,33647,0.14,0.55,-0.25,-0.52,0.42,1.26,1.184,0.809
16-09-30,5:47:49,0,Default Site,0,5.9,12.5,0.36,0,108.1,6.78,8.12,-109.1,30.045,56752.6,51764.4,33.89,51210.6,33647,0.15,0.61,-0.2,-0.34,0.42,1.25,1.18,0.806
16-09-30,5:53:49,0,Default Site,0,5.8,14.6,0.34,0,108.9,6.83,8.12,-109.2,30.059,56769.2,51767.5,33.89,51212,33649,0.16,0.64,-0.29,-0.65,0.43,1.26,1.183,0.808
16-09-30,5:59:49,0,Default Site,0,5.9,12.5,0.36,0,109.4,6.86,8.13,-109.3,30.059,56761.3,51759.9,33.89,51204.4,33644,0.12,0.45,-0.26,-0.55,0.43,1.29,1.195,0.816
16-09-30,6:05:49,0,Default Site,0,5.8,12.5,0.34,0,109.8,6.88,8.13,-109.4,30.07,56781.2,51767.9,33.89,51211.1,33649,0.17,0.67,-0.26,-0.54,0.42,1.24,1.197,0.818
16-09-30,6:11:49,0,Default Site,0,5.8,12.5,0.28,0,110.5,6.92,8.13,-109.5,30.093,56804.9,51769.4,33.89,51209.9,33650,0.1,0.35,-0.26,-0.56,0.43,1.28,1.195,0.817
16-09-30,6:17:49,0,Default Site,0,5.8,12.5,0.48,0,110.8,6.94,8.13,-109.5,30.097,56808.2,51768,33.89,51208,33649,0.18,0.76,-0.26,-0.53,0.44,1.31,1.184,0.809
16-09-30,6:23:49,0,Default Site,0,5.8,12.5,0.35,0,110.6,6.92,8.13,-109.5,30.142,56859,51774.6,33.9,51209.4,33654,0.17,0.69,-0.31,-0.73,0.41,1.22,1.211,0.828
16-09-30,6:29:49,0,Default Site,0,5.9,12.5,0.3,0,111.1,6.95,8.13,-109.6,30.151,56873,51779,33.9,51212.6,33656,0.07,0.17,-0.44,-1.17,0.41,1.21,1.21,0.827
16-09-30,6:35:49,0,Default Site,0,5.8,12.5,0.61,0,111.8,6.99,8.13,-109.8,30.212,56933,51778.7,33.9,51205.1,33656,0.14,0.52,-0.33,-0.8,0.42,1.26,1.201,0.82
16-09-30,6:41:49,0,Default Site,0,5.9,12.5,0.43,0,111.6,6.98,8.13,-109.7,30.15,56870.1,51776.8,33.9,51210.5,33655,0.13,0.49,-0.35,-0.85,0.37,1.09,1.212,0.828
16-09-30,6:47:49,0,Default Site,0,5.8,12.6,0.32,0,112.4,7.03,8.13,-109.8,30.152,56867.9,51772.9,33.89,51206.4,33652,0.15,0.58,-0.28,-0.62,0.4,1.18,1.217,0.832
16-09-30,6:53:49,0,Default Site,0,5.9,12.5,0.38,0,110.9,6.94,8.13,-109.5,30.111,56827.4,51773.1,33.9,51211.4,33653,0.2,0.84,-0.32,-0.75,0.38,1.13,1.228,0.839
16-09-30,6:59:49,0,Default Site,0,5.8,12.4,0.31,0,111,6.95,8.13,-109.5,30.099,56812,51770,33.89,51209.8,33651,0.17,0.69,-0.28,-0.63,0.37,1.09,1.227,0.839
16-09-30,7:05:49,0,Default Site,0,5.8,12.3,0.33,0,111.1,6.96,8.13,-109.6,30.101,56818.9,51774.7,33.9,51214.2,33654,0.16,0.65,-0.31,-0.7,0.38,1.14,1.235,0.844
16-09-30,7:11:49,0,Default Site,0,5.8,12.3,0.27,0,111,6.95,8.13,-109.5,30.095,56808.6,51770.6,33.89,51210.9,33651,0.12,0.41,-0.37,-0.92,0.37,1.09,1.24,0.848
16-09-30,7:17:49,0,Default Site,0,5.8,12.2,0.28,0,110.7,6.94,8.13,-109.5,30.08,56795.4,51772,33.9,51213.9,33652,0.14,0.51,-0.36,-0.88,0.39,1.14,1.24,0.848
16-09-30,7:23:49,0,Default Site,0,5.8,12.4,0.24,0,111,6.95,8.13,-109.5,30.085,56796.7,51769.2,33.89,51210.7,33650,0.13,0.5,-0.33,-0.81,0.39,1.15,1.246,0.852
16-09-30,7:29:49,0,Default Site,0,5.8,12.4,0.27,0,110.5,6.92,8.13,-109.5,30.079,56791,51769.1,33.89,51211.3,33650,0.2,0.83,-0.26,-0.56,0.38,1.14,1.244,0.85
16-09-30,7:35:49,0,Default Site,0,5.9,12.4,0.36,0,110.2,6.9,8.13,-109.4,30.084,56795.6,51769.1,33.89,51210.6,33650,0.15,0.57,-0.37,-0.94,0.39,1.15,1.256,0.859
16-09-30,7:41:49,0,Default Site,0,5.9,12.4,0.25,0,109.9,6.89,8.13,-109.3,30.069,56780.5,51768.8,33.89,51212.1,33650,0.24,1.02,-0.27,-0.59,0.37,1.11,1.265,0.865
16-09-30,7:47:49,0,Default Site,0,5.8,12.3,0.32,0,109.2,6.85,8.12,-109.1,30.067,56777.3,51766.9,33.89,51210.4,33649,0.19,0.79,-0.24,-0.48,0.37,1.1,1.255,0.858
16-09-30,7:53:49,0,Default Site,0,5.8,12.4,0.31,0,108.4,6.8,8.12,-109,30.052,56763.2,51767.6,33.89,51212.8,33649,0.2,0.86,-0.23,-0.45,0.38,1.12,1.259,0.861
16-09-30,7:59:49,0,Default Site,0,5.9,12.5,0.42,0,108.2,6.78,8.12,-108.9,30.056,56756.5,51757.8,33.89,51202.6,33643,0.25,1.1,-0.2,-0.34,0.38,1.13,1.262,0.863
16-09-30,8:05:49,0,Default Site,0,5.9,12.6,0.31,0,108,6.77,8.12,-108.9,30.043,56745.9,51760,33.89,51206.4,33644,0.21,0.9,-0.2,-0.34,0.38,1.13,1.267,0.866
16-09-30,8:11:49,0,Default Site,0,5.8,12.6,0.25,0,107.3,6.73,8.12,-108.8,30.036,56726.6,51749,33.88,51196.3,33637,0.15,0.58,-0.21,-0.36,0.38,1.14,1.262,0.863
16-09-30,8:17:49,0,Default Site,0,5.8,12.5,0.34,0,108.1,6.78,8.12,-109.2,30.087,56792.6,51763,33.89,51204.2,33646,0.3,1.36,-0.1,0.01,0.45,1.33,1.269,0.867
16-09-30,8:23:49,0,Default Site,0,5.8,12.5,0.34,0,107.9,6.76,8.12,-108.9,30.061,56748.7,51746.7,33.88,51191.2,33635,0.13,0.48,-0.3,-0.68,0.39,1.17,1.269,0.867
16-09-30,8:29:49,0,Default Site,0,5.8,12.6,0.29,0,105.4,6.61,8.11,-108.5,30.038,56737.8,51757.7,33.89,51204.7,33642,0.18,0.76,-0.25,-0.52,0.34,1.02,1.266,0.866
16-09-30,8:35:49,0,Default Site,0,5.8,12.5,0.29,0,106.1,6.65,8.12,-109,30.101,56769,51729.1,33.86,51169.1,33624,0.16,0.66,-0.26,-0.54,0.5,1.5,1.265,0.865
16-09-30,8:41:49,0,Default Site,0,5.9,12.5,0.39,0,107.2,6.72,8.12,-108.8,30.069,56757.6,51747.6,33.88,51191.1,33636,0.24,1.04,-0.14,-0.11,0.39,1.17,1.262,0.863
16-09-30,8:47:49,0,Default Site,0,5.8,12.3,0.27,0,105.6,6.62,8.11,-108.4,30.042,56736.1,51752.4,33.88,51199,33639,0.24,1.06,-0.16,-0.2,0.41,1.22,1.267,0.866
16-09-30,8:53:49,0,Default Site,0,5.8,12.3,0.29,0,107.5,6.74,8.12,-108.9,30.07,56753.5,51742.7,33.87,51186.1,33633,0.39,1.81,0,0.36,0.4,1.2,1.265,0.865
16-09-30,8:59:49,0,Default Site,0,5.9,12.2,0.27,0,106.7,6.69,8.11,-108.6,30.051,56739.9,51747.6,33.88,51193.2,33636,0.24,1.05,-0.28,-0.6,0.43,1.27,1.262,0.863
16-09-30,9:05:49,0,Default Site,0,5.9,12.1,0.27,0,107.3,6.72,8.12,-108.8,30.072,56752.1,51740,33.87,51183.2,33631,0.18,0.76,-0.16,-0.18,0.39,1.16,1.268,0.867
16-09-30,9:11:49,0,Default Site,0,5.8,12.1,0.27,0,105.6,6.63,8.11,-108.6,30.028,56726.4,51756.5,33.89,51204.8,33642,0.35,1.6,-0.11,-0.01,0.37,1.1,1.267,0.866
16-09-30,9:17:49,0,Default Site,0,5.9,12,0.3,0,106.5,6.68,8.11,-108.6,30.056,56729,51733.3,33.87,51178.5,33627,0.63,3.02,0.32,1.51,0.44,1.3,1.275,0.872
16-09-30,9:23:49,0,Default Site,0,5.9,12.1,0.29,0,105.9,6.64,8.11,-108.6,30.032,56737.2,51762.1,33.89,51209.8,33645,0.19,0.81,-0.1,0.02,0.36,1.08,1.271,0.869
16-09-30,9:29:49,0,Default Site,0,5.8,12.1,0.35,0,105.6,6.62,8.11,-108.6,30.031,56735,51760.8,33.89,51208.5,33645,0.49,2.31,-0.13,-0.08,0.36,1.06,1.269,0.868
16-09-30,9:35:49,0,Default Site,0,5.8,12.2,0.28,0,105.3,6.61,8.11,-108.6,30.027,56734.3,51764.2,33.89,51212.5,33647,0.25,1.07,-0.17,-0.23,0.35,1.05,1.265,0.865
16-09-30,9:41:49,0,Default Site,0,5.8,12.2,0.29,0,105.7,6.63,8.11,-108.6,30.028,56740.5,51769.3,33.9,51217.4,33650,0.21,0.87,-0.23,-0.44,0.36,1.06,1.27,0.868
16-09-30,9:47:49,0,Default Site,0,5.8,12.2,0.29,0,105.5,6.62,8.11,-108.6,30.023,56723.7,51758,33.89,51206.7,33643,0.32,1.46,-0.17,-0.22,0.35,1.03,1.281,0.876
16-09-30,9:53:49,0,Default Site,0,5.9,12.2,0.37,0,105.3,6.61,8.11,-108.5,30.019,56722.6,51760.7,33.89,51209.9,33644,0.35,1.62,-0.2,-0.32,0.36,1.08,1.28,0.875
16-09-30,9:59:49,0,Default Site,0,5.9,12.2,0.28,0,105.3,6.61,8.11,-108.6,30.021,56728.3,51763.6,33.89,51212.5,33646,0.27,1.2,-0.17,-0.22,0.36,1.07,1.292,0.884
16-09-30,10:05:49,0,Default Site,0,5.8,12.1,0.29,0,105.4,6.61,8.11,-108.6,30.019,56722.2,51760.6,33.89,51209.9,33644,0.2,0.86,-0.33,-0.8,0.37,1.08,1.284,0.878
16-09-30,10:11:49,0,Default Site,0,5.9,12.1,0.36,0,105.5,6.62,8.11,-108.4,30.021,56723.7,51759.9,33.89,51208.8,33644,0.33,1.47,-0.11,-0.01,0.35,1.05,1.291,0.883
16-09-30,10:17:49,0,Default Site,0,5.9,12,0.23,0,105.5,6.62,8.11,-108.6,30.021,56725.4,51761.4,33.89,51210.3,33645,0.17,0.66,-0.32,-0.75,0.35,1.04,1.293,0.885
16-09-30,10:23:49,0,Default Site,0,5.9,12.1,0.27,0,109,6.84,8.12,-109.1,30.041,56751.2,51766.7,33.89,51213.2,33648,0.35,1.61,-0.07,0.14,0.41,1.22,1.289,0.881
16-09-30,10:29:49,0,Default Site,0,5.8,12,0.28,0,109.3,6.86,8.12,-109.2,30.048,56776.1,51782.9,33.9,51228.4,33659,0.28,1.25,-0.08,0.09,0.42,1.26,1.281,0.876
16-09-30,10:35:49,0,Default Site,0,5.9,12,0.34,0,110.2,6.91,8.13,-109.4,30.018,56685.6,51727.8,33.86,51177.4,33623,0.29,1.29,-0.08,0.1,0.47,1.38,1.281,0.876
16-09-30,10:41:49,0,Default Site,0,5.8,11.9,0.29,0,112,7.03,8.13,-109.6,30.011,56684,51732.4,33.87,51182.7,33626,0.34,1.54,0.03,0.48,0.47,1.4,1.278,0.874
16-09-30,10:47:49,0,Default Site,0,5.8,11.9,0.34,0,112,7.03,8.13,-109.6,30.026,56697.4,51731,33.87,51179.6,33625,0.33,1.5,-0.02,0.31,0.5,1.5,1.266,0.866
16-09-30,10:53:49,0,Default Site,0,5.8,11.9,0.35,0,113.7,7.13,8.14,-110,30.037,56729.9,51750.8,33.88,51197.9,33638,0.34,1.53,0.05,0.54,0.47,1.4,1.265,0.865
16-09-30,10:59:49,0,Default Site,0,5.9,11.9,0.38,0,114.7,7.2,8.14,-110.3,30.039,56729.1,51748.3,33.88,51195.2,33636,0.45,2.08,0.08,0.67,0.48,1.44,1.256,0.859
16-09-30,11:05:49,0,Default Site,0,5.8,11.9,0.37,0,116.9,7.33,8.15,-110.7,30.047,56742.5,51753.7,33.88,51199.8,33640,0.32,1.47,0.06,0.57,0.49,1.45,1.256,0.859
16-09-30,11:11:49,0,Default Site,0,5.8,11.9,0.33,0,116.2,7.28,8.15,-110.6,30.074,56783.9,51767.4,33.89,51210.2,33649,0.37,1.69,0.14,0.87,0.5,1.49,1.247,0.852
16-09-30,11:17:49,0,Default Site,0,5.8,11.9,0.32,0,113,7.08,8.14,-109.9,30.071,56787.8,51773.2,33.9,51216.2,33653,0.62,2.98,0.15,0.9,0.46,1.35,1.236,0.845
16-09-30,11:23:49,0,Default Site,0,5.8,11.9,0.36,0,114.1,7.15,8.14,-110.3,30.071,56770.2,51757.3,33.88,51200.5,33642,0.34,1.56,0.29,1.39,0.49,1.47,1.227,0.838
16-09-30,11:29:49,0,Default Site,0,5.9,11.9,0.35,0,114.8,7.2,8.14,-110.1,30.056,56760.4,51761.8,33.89,51206.7,33645,0.41,1.91,0.13,0.82,0.5,1.49,1.217,0.832
16-09-30,11:35:49,0,Default Site,0,5.9,11.9,0.39,0,115.8,7.26,8.15,-110.6,30.033,56728,51752.7,33.88,51200.3,33639,0.43,2,0.3,1.43,0.51,1.5,1.209,0.826
16-09-30,11:41:49,0,Default Site,0,5.8,11.9,0.35,0,116.6,7.32,8.15,-110.6,30.019,56711.7,51751.1,33.88,51200.5,33638,0.48,2.22,0.17,0.98,0.54,1.62,1.197,0.818
16-09-30,11:47:49,0,Default Site,0,5.8,11.9,0.35,0,116.2,7.29,8.15,-110.5,30.005,56695,51747.8,33.88,51198.7,33636,0.39,1.82,0.3,1.43,0.57,1.68,1.185,0.81
16-09-30,11:53:49,0,Default Site,0,5.9,11.9,0.39,0,115.3,7.24,8.15,-110.4,29.981,56671.3,51748.1,33.88,51201.8,33636,0.4,1.87,0.17,0.96,0.54,1.62,1.18,0.806
16-09-30,11:59:49,0,Default Site,0,5.8,11.9,0.34,0,114.6,7.19,8.14,-110.3,30.001,56697.5,51753.9,33.88,51205.3,33640,0.38,1.73,0.31,1.46,0.53,1.59,1.171,0.8
16-09-30,12:05:49,0,Default Site,0,5.8,11.9,0.33,0,114.8,7.21,8.14,-110.3,29.982,56670.9,51746.8,33.88,51200.4,33635,0.5,2.35,0.22,1.15,0.53,1.59,1.161,0.793
16-09-30,12:11:49,0,Default Site,0,5.8,11.9,0.33,0,114.8,7.21,8.14,-110.3,29.972,56668.6,51753.6,33.89,51208.4,33640,0.53,2.49,0.3,1.43,0.55,1.63,1.148,0.784
16-09-30,12:17:49,0,Default Site,0,5.9,11.9,0.36,0,114.5,7.19,8.14,-110.2,29.95,56640.9,51748.5,33.88,51205.9,33637,0.4,1.82,0.18,1.01,0.54,1.61,1.141,0.779
16-09-30,12:23:49,0,Default Site,0,5.8,11.8,0.29,0,114.4,7.19,8.14,-110.3,29.93,56615.6,51743.7,33.88,51203.5,33633,0.48,2.23,0.26,1.28,0.56,1.66,1.136,0.776
16-09-30,12:29:49,0,Default Site,0,5.8,11.9,0.34,0,113.9,7.16,8.14,-110.2,29.914,56603.5,51746.7,33.88,51208.2,33635,0.44,2.04,0.22,1.16,0.54,1.61,1.124,0.767
16-09-30,12:35:49,0,Default Site,0,5.9,11.8,0.33,0,112.3,7.06,8.14,-109.8,29.91,56600.4,51747.1,33.88,51209.1,33636,0.3,1.34,0.1,0.71,0.56,1.68,1.115,0.761
16-09-30,12:41:49,0,Default Site,0,5.8,11.8,0.46,0,113.3,7.12,8.14,-110,29.928,56635.9,51763.7,33.89,51223.5,33646,0.4,1.83,0.34,1.56,0.57,1.69,1.099,0.75
16-09-30,12:47:49,0,Default Site,0,5.8,11.8,0.4,0,112.8,7.09,8.14,-110,29.91,56616.7,51762.2,33.89,51224,33645,0.44,2.03,0.34,1.56,0.56,1.68,1.092,0.745
16-09-30,12:53:49,0,Default Site,0,5.9,11.8,0.41,0,112.4,7.07,8.14,-109.9,29.904,56612.2,51763.6,33.9,51226.1,33646,0.44,2.04,0.28,1.35,0.58,1.73,1.088,0.743
16-09-30,12:59:49,0,Default Site,0,5.8,11.8,0.45,0,112.1,7.05,8.14,-109.8,29.893,56606.2,51767.8,33.9,51231.5,33649,0.45,2.11,0.27,1.32,0.59,1.77,1.082,0.738
16-09-30,13:05:49,0,Default Site,0,5.8,11.8,0.35,0,111.9,7.04,8.14,-109.8,29.882,56595.3,51768.3,33.9,51233.4,33649,0.41,1.9,0.23,1.19,0.58,1.71,1.081,0.737
16-09-30,13:11:49,0,Default Site,0,5.8,11.8,0.48,0,111.5,7.01,8.13,-109.7,29.869,56585.9,51770.9,33.9,51237.4,33651,0.44,2.04,0.33,1.54,0.58,1.72,1.068,0.728
16-09-30,13:17:49,0,Default Site,0,5.8,11.8,0.39,0,111.5,7.01,8.13,-109.7,29.877,56594.5,51771.6,33.9,51237.1,33652,0.45,2.1,0.21,1.11,0.59,1.76,1.059,0.723
16-09-30,13:23:49,0,Default Site,0,5.8,11.8,0.42,0,111.5,7.01,8.13,-109.7,29.864,56582.2,51772.3,33.9,51239.4,33652,0.44,2.03,0.25,1.26,0.6,1.79,1.06,0.723
16-09-30,13:29:49,0,Default Site,0,5.8,11.8,0.52,0,111.2,6.99,8.13,-109.7,29.863,56587.5,51778.1,33.91,51245.3,33656,0.52,2.43,0.44,1.91,0.61,1.81,1.054,0.719
16-09-30,13:35:49,0,Default Site,0,5.9,11.8,0.5,0,110.6,6.96,8.13,-109.6,29.852,56576.1,51778,33.91,51246.5,33656,0.42,1.94,0.34,1.58,0.62,1.85,1.056,0.72
16-09-30,13:41:49,0,Default Site,0,5.9,11.8,0.42,0,110.4,6.95,8.13,-109.6,29.831,56551.8,51774.8,33.91,51245.7,33654,0.45,2.08,0.26,1.29,0.61,1.82,1.05,0.716
16-09-30,13:47:49,0,Default Site,0,5.8,11.8,0.42,0,110.4,6.95,8.13,-109.6,29.823,56545.8,51776,33.91,51247.8,33654,0.54,2.53,0.53,2.24,0.61,1.82,1.053,0.718
16-09-30,13:53:49,0,Default Site,0,5.8,11.8,0.46,0,110.3,6.94,8.13,-109.5,29.811,56536.3,51778,33.91,51251.2,33656,0.47,2.22,0.42,1.85,0.64,1.91,1.048,0.715
16-09-30,13:59:49,0,Default Site,0,5.8,11.8,0.42,0,110,6.92,8.13,-109.4,29.814,56542.1,51781.1,33.91,51253.9,33658,0.36,1.64,0.25,1.26,0.66,1.96,1.044,0.712
16-09-30,14:05:49,0,Default Site,0,5.8,11.8,0.37,0,109.5,6.89,8.13,-109.3,29.804,56531.5,51780.6,33.91,51254.6,33657,0.41,1.91,0.42,1.86,0.75,2.23,1.05,0.716
16-09-30,14:11:49,0,Default Site,0,5.8,11.8,0.39,0,109.3,6.88,8.12,-109.2,29.801,56527.5,51779.2,33.91,51253.6,33656,0.46,2.13,0.44,1.94,0.7,2.08,1.045,0.713
16-09-30,14:17:49,0,Default Site,0,5.9,11.8,0.42,0,108.4,6.82,8.12,-109,29.802,56530,51781.1,33.91,51255.3,33658,0.33,1.52,0.26,1.29,0.72,2.15,1.043,0.711
16-09-30,14:23:49,0,Default Site,0,5.9,11.8,0.38,0,107.9,6.79,8.12,-108.9,29.817,56543.5,51779.6,33.91,51252.1,33657,0.38,1.74,0.22,1.16,0.75,2.23,1.047,0.714
16-09-30,14:29:49,0,Default Site,0,5.9,11.8,0.36,0,107.5,6.77,8.12,-108.8,29.815,56541.8,51780.2,33.91,51253,33657,0.35,1.59,0.27,1.33,0.75,2.22,1.033,0.705
16-09-30,14:35:49,0,Default Site,0,5.8,11.8,0.39,0,107.2,6.74,8.12,-108.8,29.812,56536.1,51777,33.91,51250.1,33655,0.37,1.71,0.4,1.8,0.84,2.49,1.034,0.705
16-09-30,14:41:49,0,Default Site,0,5.9,11.8,0.6,0,107.4,6.76,8.12,-108.8,29.808,56533,51777.8,33.91,51251.4,33656,0.38,1.75,0.33,1.53,0.69,2.07,1.026,0.7
16-09-30,14:47:49,0,Default Site,0,5.8,11.8,0.36,0,106.9,6.73,8.11,-108.6,29.801,56524.3,51776.8,33.91,51251.2,33655,0.28,1.22,0.13,0.85,0.8,2.38,1.024,0.698
16-09-30,14:53:49,0,Default Site,0,5.9,11.8,0.32,0,106.3,6.69,8.11,-108.6,29.798,56520.5,51776.1,33.91,51250.9,33654,0.45,2.09,0.27,1.34,0.77,2.3,1.022,0.697
16-09-30,14:59:49,0,Default Site,0,5.9,11.8,0.51,0,106.8,6.72,8.12,-108.7,29.782,56503.4,51774.8,33.91,51251.4,33654,0.4,1.85,0.22,1.15,0.86,2.55,1.017,0.693
16-09-30,15:05:49,0,Default Site,0,5.8,11.8,0.4,0,106.7,6.72,8.12,-108.7,29.787,56511.8,51777.4,33.91,51253.4,33655,0.32,1.44,0.25,1.26,0.75,2.23,1.02,0.696
16-09-30,15:11:49,0,Default Site,0,5.8,11.8,0.41,0,105.9,6.67,8.11,-108.6,29.784,56503.1,51772.8,33.91,51249.3,33652,0.36,1.65,0.33,1.55,0.79,2.36,1.021,0.696
16-09-30,15:17:49,0,Default Site,0,5.8,11.8,0.41,0,105.9,6.67,8.11,-108.5,29.774,56489.7,51768.9,33.9,51246.5,33650,0.33,1.51,0.29,1.4,0.78,2.33,1.019,0.695
16-09-30,15:23:49,0,Default Site,0,5.9,11.8,0.33,0,106.2,6.69,8.11,-108.5,29.761,56476.5,51769.2,33.9,51248.3,33650,0.37,1.69,0.31,1.45,1.01,3,1.018,0.694
16-09-30,15:29:49,0,Default Site,0,5.8,11.8,0.38,0,105.9,6.67,8.11,-108.5,29.755,56473.3,51771.5,33.91,51251.3,33651,0.54,2.55,0.38,1.71,0.79,2.36,1.011,0.689
16-09-30,15:35:49,0,Default Site,0,5.9,11.8,0.45,0,105.6,6.66,8.11,-108.5,29.75,56471.1,51774,33.91,51254.3,33653,0.28,1.26,0.19,1.03,0.78,2.32,1.007,0.686
16-09-30,15:41:49,0,Default Site,0,5.8,11.8,0.38,0,105.6,6.65,8.11,-108.5,29.756,56474.3,51771.5,33.91,51251.2,33651,0.27,1.19,0.09,0.7,0.72,2.16,1.016,0.693
16-09-30,15:47:49,0,Default Site,0,5.9,11.8,0.33,0,104.6,6.59,8.11,-108.4,29.758,56476.3,51771.7,33.91,51251.1,33652,0.3,1.35,0.18,1,0.78,2.34,1.024,0.698
16-09-30,15:53:49,0,Default Site,0,5.9,11.8,0.39,0,104.3,6.57,8.11,-108.2,29.749,56472.2,51775.9,33.91,51256.4,33654,0.39,1.82,0.43,1.87,0.78,2.33,1.027,0.7
16-09-30,15:59:49,0,Default Site,0,5.9,11.8,0.46,0,104.4,6.58,8.11,-108.4,29.748,56469.4,51773.9,33.91,51254.4,33653,0.26,1.14,0.22,1.13,0.76,2.27,1.033,0.704
16-09-30,16:05:49,0,Default Site,0,5.9,11.8,0.37,0,105.3,6.64,8.11,-108.5,29.714,56433.2,51772.2,33.91,51256.7,33652,0.47,2.21,0.63,2.58,0.65,1.94,1.031,0.703
16-09-30,16:11:49,0,Default Site,0,5.8,11.8,0.37,0,105,6.62,8.11,-108.6,29.712,56436.2,51776.4,33.91,51261.2,33655,0.3,1.33,0.3,1.43,0.64,1.92,1.038,0.708
16-09-30,16:17:49,0,Default Site,0,5.9,11.8,0.37,0,105.1,6.62,8.11,-108.5,29.699,56425.5,51778.4,33.91,51264.6,33656,0.42,1.97,0.22,1.16,0.7,2.08,1.04,0.709
16-09-30,16:23:49,0,Default Site,0,5.8,11.8,0.35,0,105.2,6.63,8.11,-108.6,29.697,56416.9,51772.6,33.91,51259.2,33652,0.37,1.7,0.24,1.21,0.69,2.06,1.049,0.715
16-09-30,16:29:49,0,Default Site,0,5.9,11.8,0.38,0,105.2,6.64,8.11,-108.5,29.689,56410.5,51773.9,33.91,51261.3,33653,0.47,2.18,0.71,2.89,0.68,2.01,1.063,0.725
16-09-30,16:35:49,0,Default Site,0,5.8,11.8,0.34,0,105.3,6.64,8.12,-108.7,29.681,56392,51763.7,33.9,51252.1,33646,0.39,1.78,0.29,1.39,0.83,2.47,1.055,0.72
16-09-30,16:41:49,0,Default Site,0,5.8,11.8,0.4,0,105.5,6.65,8.12,-108.7,29.672,56387.4,51768.1,33.91,51257.6,33649,0.34,1.55,0.28,1.35,0.64,1.92,1.069,0.73
